Lat,Long,Date,Confirmed,Death,State
44.682,-63.7443,2020-03-25,68,0,Nova Scotia
44.682,-63.7443,2020-03-26,73,0,Nova Scotia
44.682,-63.7443,2020-03-27,90,0,Nova Scotia
44.682,-63.7443,2020-03-28,110,0,Nova Scotia
44.682,-63.7443,2020-03-29,122,0,Nova Scotia
44.682,-63.7443,2020-03-30,127,0,Nova Scotia
44.682,-63.7443,2020-03-31,147,0,Nova Scotia
44.682,-63.7443,2020-04-01,173,0,Nova Scotia
44.682,-63.7443,2020-04-02,193,0,Nova Scotia
44.682,-63.7443,2020-04-03,207,0,Nova Scotia
44.682,-63.7443,2020-04-04,236,0,Nova Scotia
44.682,-63.7443,2020-04-05,262,0,Nova Scotia
44.682,-63.7443,2020-04-06,293,0,Nova Scotia
44.682,-63.7443,2020-04-07,310,1,Nova Scotia
44.682,-63.7443,2020-04-08,310,1,Nova Scotia
44.682,-63.7443,2020-04-09,342,1,Nova Scotia
44.682,-63.7443,2020-04-10,407,2,Nova Scotia
44.682,-63.7443,2020-04-11,428,2,Nova Scotia
44.682,-63.7443,2020-04-12,445,2,Nova Scotia
44.682,-63.7443,2020-04-13,474,3,Nova Scotia
44.682,-63.7443,2020-04-14,517,3,Nova Scotia
44.682,-63.7443,2020-04-15,549,3,Nova Scotia
44.682,-63.7443,2020-04-16,579,3,Nova Scotia
44.682,-63.7443,2020-04-17,606,4,Nova Scotia
44.682,-63.7443,2020-04-18,649,7,Nova Scotia
44.682,-63.7443,2020-04-19,675,9,Nova Scotia
44.682,-63.7443,2020-04-20,721,9,Nova Scotia
44.682,-63.7443,2020-04-21,737,10,Nova Scotia
44.682,-63.7443,2020-04-22,772,12,Nova Scotia
44.682,-63.7443,2020-04-23,827,16,Nova Scotia
44.682,-63.7443,2020-04-24,850,16,Nova Scotia
44.682,-63.7443,2020-04-25,865,22,Nova Scotia
44.682,-63.7443,2020-04-26,873,24,Nova Scotia
44.682,-63.7443,2020-04-27,900,24,Nova Scotia
44.682,-63.7443,2020-04-28,915,27,Nova Scotia
44.682,-63.7443,2020-04-29,935,28,Nova Scotia
44.682,-63.7443,2020-04-30,947,28,Nova Scotia
44.682,-63.7443,2020-05-01,959,29,Nova Scotia
44.682,-63.7443,2020-05-02,963,31,Nova Scotia
44.682,-63.7443,2020-05-03,971,37,Nova Scotia
44.682,-63.7443,2020-05-04,985,38,Nova Scotia
44.682,-63.7443,2020-05-05,991,41,Nova Scotia
44.682,-63.7443,2020-05-06,998,41,Nova Scotia
44.682,-63.7443,2020-05-07,1007,44,Nova Scotia
44.682,-63.7443,2020-05-08,1008,46,Nova Scotia
44.682,-63.7443,2020-05-09,1011,47,Nova Scotia
44.682,-63.7443,2020-05-10,1018,47,Nova Scotia
44.682,-63.7443,2020-05-11,1019,48,Nova Scotia
44.682,-63.7443,2020-05-12,1020,48,Nova Scotia
44.682,-63.7443,2020-05-13,1024,51,Nova Scotia
44.682,-63.7443,2020-05-14,1026,51,Nova Scotia
44.682,-63.7443,2020-05-15,1034,55,Nova Scotia
44.682,-63.7443,2020-05-16,1037,55,Nova Scotia
44.682,-63.7443,2020-05-17,1040,55,Nova Scotia
44.682,-63.7443,2020-05-18,1043,55,Nova Scotia
44.682,-63.7443,2020-05-19,1044,56,Nova Scotia
44.682,-63.7443,2020-05-20,1045,57,Nova Scotia
44.682,-63.7443,2020-05-21,1046,58,Nova Scotia
44.682,-63.7443,2020-05-22,1048,58,Nova Scotia
44.682,-63.7443,2020-05-23,1049,58,Nova Scotia
44.682,-63.7443,2020-05-24,1050,58,Nova Scotia
44.682,-63.7443,2020-05-25,1051,58,Nova Scotia
44.682,-63.7443,2020-05-26,1052,59,Nova Scotia
44.682,-63.7443,2020-05-27,1053,59,Nova Scotia
44.682,-63.7443,2020-05-28,1055,59,Nova Scotia
44.682,-63.7443,2020-05-29,1055,59,Nova Scotia
44.682,-63.7443,2020-05-30,1056,60,Nova Scotia
44.682,-63.7443,2020-05-31,1056,60,Nova Scotia
44.682,-63.7443,2020-06-01,1057,60,Nova Scotia
44.682,-63.7443,2020-06-02,1057,60,Nova Scotia
44.682,-63.7443,2020-06-03,1058,60,Nova Scotia
44.682,-63.7443,2020-06-04,1058,61,Nova Scotia
44.682,-63.7443,2020-06-05,1058,61,Nova Scotia
44.682,-63.7443,2020-06-06,1058,61,Nova Scotia
44.682,-63.7443,2020-06-07,1059,61,Nova Scotia
44.682,-63.7443,2020-06-08,1059,61,Nova Scotia
44.682,-63.7443,2020-06-09,1060,62,Nova Scotia
44.682,-63.7443,2020-06-10,1061,62,Nova Scotia
44.682,-63.7443,2020-06-11,1061,62,Nova Scotia
44.682,-63.7443,2020-06-12,1061,62,Nova Scotia
44.682,-63.7443,2020-06-13,1061,62,Nova Scotia
44.682,-63.7443,2020-06-14,1061,62,Nova Scotia
44.682,-63.7443,2020-06-15,1061,62,Nova Scotia
44.682,-63.7443,2020-06-16,1061,62,Nova Scotia
44.682,-63.7443,2020-06-17,1061,62,Nova Scotia
44.682,-63.7443,2020-06-18,1061,62,Nova Scotia
44.682,-63.7443,2020-06-19,1061,62,Nova Scotia
44.682,-63.7443,2020-06-20,1061,62,Nova Scotia
44.682,-63.7443,2020-06-21,1061,62,Nova Scotia
44.682,-63.7443,2020-06-22,1061,63,Nova Scotia
51.2538,-85.3232,2020-01-22,0,0,Ontario
51.2538,-85.3232,2020-01-23,0,0,Ontario
51.2538,-85.3232,2020-01-24,0,0,Ontario
51.2538,-85.3232,2020-01-25,0,0,Ontario
51.2538,-85.3232,2020-01-26,1,0,Ontario
51.2538,-85.3232,2020-01-27,1,0,Ontario
51.2538,-85.3232,2020-01-28,1,0,Ontario
51.2538,-85.3232,2020-01-29,1,0,Ontario
51.2538,-85.3232,2020-01-30,1,0,Ontario
51.2538,-85.3232,2020-01-31,3,0,Ontario
51.2538,-85.3232,2020-02-01,3,0,Ontario
51.2538,-85.3232,2020-02-02,3,0,Ontario
51.2538,-85.3232,2020-02-03,3,0,Ontario
51.2538,-85.3232,2020-02-04,3,0,Ontario
51.2538,-85.3232,2020-02-05,3,0,Ontario
51.2538,-85.3232,2020-02-06,3,0,Ontario
51.2538,-85.3232,2020-02-07,3,0,Ontario
51.2538,-85.3232,2020-02-08,3,0,Ontario
51.2538,-85.3232,2020-02-09,3,0,Ontario
51.2538,-85.3232,2020-02-10,3,0,Ontario
51.2538,-85.3232,2020-02-11,3,0,Ontario
51.2538,-85.3232,2020-02-12,3,0,Ontario
51.2538,-85.3232,2020-02-13,3,0,Ontario
51.2538,-85.3232,2020-02-14,3,0,Ontario
51.2538,-85.3232,2020-02-15,3,0,Ontario
51.2538,-85.3232,2020-02-16,3,0,Ontario
51.2538,-85.3232,2020-02-17,3,0,Ontario
51.2538,-85.3232,2020-02-18,3,0,Ontario
51.2538,-85.3232,2020-02-19,3,0,Ontario
51.2538,-85.3232,2020-02-20,3,0,Ontario
51.2538,-85.3232,2020-02-21,3,0,Ontario
51.2538,-85.3232,2020-02-22,3,0,Ontario
51.2538,-85.3232,2020-02-23,3,0,Ontario
51.2538,-85.3232,2020-02-24,4,0,Ontario
51.2538,-85.3232,2020-02-25,4,0,Ontario
51.2538,-85.3232,2020-02-26,4,0,Ontario
51.2538,-85.3232,2020-02-27,6,0,Ontario
51.2538,-85.3232,2020-02-28,6,0,Ontario
51.2538,-85.3232,2020-02-29,11,0,Ontario
51.2538,-85.3232,2020-03-01,15,0,Ontario
51.2538,-85.3232,2020-03-02,18,0,Ontario
51.2538,-85.3232,2020-03-03,20,0,Ontario
51.2538,-85.3232,2020-03-04,20,0,Ontario
51.2538,-85.3232,2020-03-05,22,0,Ontario
51.2538,-85.3232,2020-03-06,25,0,Ontario
51.2538,-85.3232,2020-03-07,28,0,Ontario
51.2538,-85.3232,2020-03-08,29,0,Ontario
51.2538,-85.3232,2020-03-09,34,0,Ontario
51.2538,-85.3232,2020-03-10,36,0,Ontario
51.2538,-85.3232,2020-03-11,41,0,Ontario
51.2538,-85.3232,2020-03-12,42,0,Ontario
51.2538,-85.3232,2020-03-13,74,0,Ontario
51.2538,-85.3232,2020-03-14,79,0,Ontario
51.2538,-85.3232,2020-03-15,104,0,Ontario
51.2538,-85.3232,2020-03-16,177,0,Ontario
51.2538,-85.3232,2020-03-17,185,1,Ontario
51.2538,-85.3232,2020-03-18,221,1,Ontario
51.2538,-85.3232,2020-03-19,257,1,Ontario
51.2538,-85.3232,2020-03-20,308,2,Ontario
51.2538,-85.3232,2020-03-21,377,3,Ontario
51.2538,-85.3232,2020-03-22,425,5,Ontario
51.2538,-85.3232,2020-03-23,503,6,Ontario
51.2538,-85.3232,2020-03-24,588,7,Ontario
51.2538,-85.3232,2020-03-25,688,8,Ontario
51.2538,-85.3232,2020-03-26,858,13,Ontario
51.2538,-85.3232,2020-03-27,994,18,Ontario
51.2538,-85.3232,2020-03-28,1144,18,Ontario
51.2538,-85.3232,2020-03-29,1355,21,Ontario
51.2538,-85.3232,2020-03-30,1706,31,Ontario
51.2538,-85.3232,2020-03-31,1966,33,Ontario
51.2538,-85.3232,2020-04-01,2392,37,Ontario
51.2538,-85.3232,2020-04-02,2793,53,Ontario
51.2538,-85.3232,2020-04-03,3255,67,Ontario
51.2538,-85.3232,2020-04-04,3630,94,Ontario
51.2538,-85.3232,2020-04-05,4354,119,Ontario
51.2538,-85.3232,2020-04-06,4347,150,Ontario
51.2538,-85.3232,2020-04-07,4726,153,Ontario
51.2538,-85.3232,2020-04-08,5276,153,Ontario
51.2538,-85.3232,2020-04-09,5759,200,Ontario
51.2538,-85.3232,2020-04-10,6237,222,Ontario
51.2538,-85.3232,2020-04-11,6648,253,Ontario
51.2538,-85.3232,2020-04-12,7049,274,Ontario
51.2538,-85.3232,2020-04-13,7470,291,Ontario
51.2538,-85.3232,2020-04-14,7953,334,Ontario
51.2538,-85.3232,2020-04-15,8447,385,Ontario
51.2538,-85.3232,2020-04-16,9840,490,Ontario
51.2538,-85.3232,2020-04-17,10456,524,Ontario
51.2538,-85.3232,2020-04-18,11013,564,Ontario
51.2538,-85.3232,2020-04-19,11561,591,Ontario
51.2538,-85.3232,2020-04-20,12063,624,Ontario
51.2538,-85.3232,2020-04-21,12715,694,Ontario
51.2538,-85.3232,2020-04-22,13718,762,Ontario
51.2538,-85.3232,2020-04-23,14068,806,Ontario
51.2538,-85.3232,2020-04-24,14550,862,Ontario
51.2538,-85.3232,2020-04-25,15012,916,Ontario
51.2538,-85.3232,2020-04-26,15568,960,Ontario
51.2538,-85.3232,2020-04-27,15970,1023,Ontario
51.2538,-85.3232,2020-04-28,16500,1072,Ontario
51.2538,-85.3232,2020-04-29,16978,1153,Ontario
51.2538,-85.3232,2020-04-30,17395,1205,Ontario
51.2538,-85.3232,2020-05-01,17880,1265,Ontario
51.2538,-85.3232,2020-05-02,18321,1292,Ontario
51.2538,-85.3232,2020-05-03,18574,1326,Ontario
51.2538,-85.3232,2020-05-04,19097,1446,Ontario
51.2538,-85.3232,2020-05-05,19468,1505,Ontario
51.2538,-85.3232,2020-05-06,19910,1560,Ontario
51.2538,-85.3232,2020-05-07,20388,1607,Ontario
51.2538,-85.3232,2020-05-08,20826,1665,Ontario
51.2538,-85.3232,2020-05-09,21148,1726,Ontario
51.2538,-85.3232,2020-05-10,21469,1751,Ontario
51.2538,-85.3232,2020-05-11,21817,1788,Ontario
51.2538,-85.3232,2020-05-12,22158,1852,Ontario
51.2538,-85.3232,2020-05-13,22516,1883,Ontario
51.2538,-85.3232,2020-05-14,22865,1915,Ontario
51.2538,-85.3232,2020-05-15,23258,1939,Ontario
51.2538,-85.3232,2020-05-16,23645,1976,Ontario
51.2538,-85.3232,2020-05-17,23974,1999,Ontario
51.2538,-85.3232,2020-05-18,24286,2019,Ontario
51.2538,-85.3232,2020-05-19,24755,2032,Ontario
51.2538,-85.3232,2020-05-20,25197,2079,Ontario
51.2538,-85.3232,2020-05-21,25595,2106,Ontario
51.2538,-85.3232,2020-05-22,26085,2129,Ontario
51.2538,-85.3232,2020-05-23,26560,2157,Ontario
51.2538,-85.3232,2020-05-24,26897,2181,Ontario
51.2538,-85.3232,2020-05-25,27302,2210,Ontario
51.2538,-85.3232,2020-05-26,27624,2235,Ontario
51.2538,-85.3232,2020-05-27,27943,2264,Ontario
51.2538,-85.3232,2020-05-28,28320,2292,Ontario
51.2538,-85.3232,2020-05-29,28700,2313,Ontario
51.2538,-85.3232,2020-05-30,29023,2332,Ontario
51.2538,-85.3232,2020-05-31,29390,2344,Ontario
51.2538,-85.3232,2020-06-01,29845,2353,Ontario
51.2538,-85.3232,2020-06-02,30259,2375,Ontario
51.2538,-85.3232,2020-06-03,30603,2392,Ontario
51.2538,-85.3232,2020-06-04,30946,2436,Ontario
51.2538,-85.3232,2020-06-05,31359,2446,Ontario
51.2538,-85.3232,2020-06-06,31620,2483,Ontario
51.2538,-85.3232,2020-06-07,32096,2502,Ontario
51.2538,-85.3232,2020-06-08,32395,2524,Ontario
51.2538,-85.3232,2020-06-09,32678,2536,Ontario
51.2538,-85.3232,2020-06-10,32936,2552,Ontario
51.2538,-85.3232,2020-06-11,33173,2563,Ontario
51.2538,-85.3232,2020-06-12,33378,2573,Ontario
51.2538,-85.3232,2020-06-13,33625,2582,Ontario
51.2538,-85.3232,2020-06-14,33806,2590,Ontario
51.2538,-85.3232,2020-06-15,33986,2579,Ontario
51.2538,-85.3232,2020-06-16,34174,2595,Ontario
51.2538,-85.3232,2020-06-17,34382,2607,Ontario
51.2538,-85.3232,2020-06-18,34574,2613,Ontario
51.2538,-85.3232,2020-06-19,34780,2625,Ontario
51.2538,-85.3232,2020-06-20,35044,2650,Ontario
51.2538,-85.3232,2020-06-21,35217,2657,Ontario
51.2538,-85.3232,2020-06-22,35418,2666,Ontario
46.5107,-63.4168,2020-01-22,0,0,Prince Edward Island
46.5107,-63.4168,2020-01-23,0,0,Prince Edward Island
46.5107,-63.4168,2020-01-24,0,0,Prince Edward Island
46.5107,-63.4168,2020-01-25,0,0,Prince Edward Island
46.5107,-63.4168,2020-01-26,0,0,Prince Edward Island
46.5107,-63.4168,2020-01-27,0,0,Prince Edward Island
46.5107,-63.4168,2020-01-28,0,0,Prince Edward Island
46.5107,-63.4168,2020-01-29,0,0,Prince Edward Island
46.5107,-63.4168,2020-01-30,0,0,Prince Edward Island
46.5107,-63.4168,2020-01-31,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-01,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-02,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-03,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-04,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-05,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-06,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-07,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-08,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-09,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-10,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-11,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-12,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-13,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-14,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-15,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-16,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-17,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-18,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-19,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-20,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-21,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-22,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-23,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-24,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-25,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-26,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-27,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-28,0,0,Prince Edward Island
46.5107,-63.4168,2020-02-29,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-01,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-02,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-03,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-04,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-05,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-06,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-07,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-08,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-09,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-10,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-11,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-12,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-13,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-14,0,0,Prince Edward Island
46.5107,-63.4168,2020-03-15,1,0,Prince Edward Island
46.5107,-63.4168,2020-03-16,1,0,Prince Edward Island
46.5107,-63.4168,2020-03-17,1,0,Prince Edward Island
46.5107,-63.4168,2020-03-18,1,0,Prince Edward Island
46.5107,-63.4168,2020-03-19,2,0,Prince Edward Island
46.5107,-63.4168,2020-03-20,2,0,Prince Edward Island
46.5107,-63.4168,2020-03-21,2,0,Prince Edward Island
46.5107,-63.4168,2020-03-22,3,0,Prince Edward Island
46.5107,-63.4168,2020-03-23,3,0,Prince Edward Island
46.5107,-63.4168,2020-03-24,3,0,Prince Edward Island
46.5107,-63.4168,2020-03-25,5,0,Prince Edward Island
46.5107,-63.4168,2020-03-26,5,0,Prince Edward Island
46.5107,-63.4168,2020-03-27,9,0,Prince Edward Island
46.5107,-63.4168,2020-03-28,11,0,Prince Edward Island
46.5107,-63.4168,2020-03-29,11,0,Prince Edward Island
46.5107,-63.4168,2020-03-30,18,0,Prince Edward Island
46.5107,-63.4168,2020-03-31,21,0,Prince Edward Island
46.5107,-63.4168,2020-04-01,21,0,Prince Edward Island
46.5107,-63.4168,2020-04-02,22,0,Prince Edward Island
46.5107,-63.4168,2020-04-03,22,0,Prince Edward Island
46.5107,-63.4168,2020-04-04,22,0,Prince Edward Island
46.5107,-63.4168,2020-04-05,22,0,Prince Edward Island
46.5107,-63.4168,2020-04-06,22,0,Prince Edward Island
46.5107,-63.4168,2020-04-07,22,0,Prince Edward Island
46.5107,-63.4168,2020-04-08,25,1,Prince Edward Island
46.5107,-63.4168,2020-04-09,25,0,Prince Edward Island
46.5107,-63.4168,2020-04-10,25,0,Prince Edward Island
46.5107,-63.4168,2020-04-11,25,0,Prince Edward Island
46.5107,-63.4168,2020-04-12,25,0,Prince Edward Island
46.5107,-63.4168,2020-04-13,25,0,Prince Edward Island
46.5107,-63.4168,2020-04-14,25,0,Prince Edward Island
46.5107,-63.4168,2020-04-15,26,0,Prince Edward Island
46.5107,-63.4168,2020-04-16,26,0,Prince Edward Island
46.5107,-63.4168,2020-04-17,26,0,Prince Edward Island
46.5107,-63.4168,2020-04-18,26,0,Prince Edward Island
46.5107,-63.4168,2020-04-19,26,0,Prince Edward Island
46.5107,-63.4168,2020-04-20,26,0,Prince Edward Island
46.5107,-63.4168,2020-04-21,26,0,Prince Edward Island
46.5107,-63.4168,2020-04-22,26,0,Prince Edward Island
46.5107,-63.4168,2020-04-23,26,0,Prince Edward Island
46.5107,-63.4168,2020-04-24,26,0,Prince Edward Island
46.5107,-63.4168,2020-04-25,26,0,Prince Edward Island
46.5107,-63.4168,2020-04-26,26,0,Prince Edward Island
46.5107,-63.4168,2020-04-27,26,0,Prince Edward Island
46.5107,-63.4168,2020-04-28,27,0,Prince Edward Island
46.5107,-63.4168,2020-04-29,27,0,Prince Edward Island
46.5107,-63.4168,2020-04-30,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-01,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-02,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-03,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-04,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-05,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-06,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-07,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-08,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-09,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-10,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-11,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-12,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-13,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-14,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-15,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-16,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-17,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-18,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-19,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-20,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-21,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-22,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-23,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-24,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-25,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-26,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-27,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-28,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-29,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-30,27,0,Prince Edward Island
46.5107,-63.4168,2020-05-31,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-01,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-02,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-03,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-04,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-05,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-06,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-07,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-08,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-09,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-10,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-11,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-12,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-13,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-14,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-15,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-16,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-17,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-18,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-19,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-20,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-21,27,0,Prince Edward Island
46.5107,-63.4168,2020-06-22,27,0,Prince Edward Island
52.9399,-73.5491,2020-01-22,0,0,Quebec
52.9399,-73.5491,2020-01-23,0,0,Quebec
52.9399,-73.5491,2020-01-24,0,0,Quebec
52.9399,-73.5491,2020-01-25,0,0,Quebec
52.9399,-73.5491,2020-01-26,0,0,Quebec
52.9399,-73.5491,2020-01-27,0,0,Quebec
52.9399,-73.5491,2020-01-28,0,0,Quebec
52.9399,-73.5491,2020-01-29,0,0,Quebec
52.9399,-73.5491,2020-01-30,0,0,Quebec
52.9399,-73.5491,2020-01-31,0,0,Quebec
52.9399,-73.5491,2020-02-01,0,0,Quebec
52.9399,-73.5491,2020-02-02,0,0,Quebec
52.9399,-73.5491,2020-02-03,0,0,Quebec
52.9399,-73.5491,2020-02-04,0,0,Quebec
52.9399,-73.5491,2020-02-05,0,0,Quebec
52.9399,-73.5491,2020-02-06,0,0,Quebec
52.9399,-73.5491,2020-02-07,0,0,Quebec
52.9399,-73.5491,2020-02-08,0,0,Quebec
52.9399,-73.5491,2020-02-09,0,0,Quebec
52.9399,-73.5491,2020-02-10,0,0,Quebec
52.9399,-73.5491,2020-02-11,0,0,Quebec
52.9399,-73.5491,2020-02-12,0,0,Quebec
52.9399,-73.5491,2020-02-13,0,0,Quebec
52.9399,-73.5491,2020-02-14,0,0,Quebec
52.9399,-73.5491,2020-02-15,0,0,Quebec
52.9399,-73.5491,2020-02-16,0,0,Quebec
52.9399,-73.5491,2020-02-17,0,0,Quebec
52.9399,-73.5491,2020-02-18,0,0,Quebec
52.9399,-73.5491,2020-02-19,0,0,Quebec
52.9399,-73.5491,2020-02-20,0,0,Quebec
52.9399,-73.5491,2020-02-21,0,0,Quebec
52.9399,-73.5491,2020-02-22,0,0,Quebec
52.9399,-73.5491,2020-02-23,0,0,Quebec
52.9399,-73.5491,2020-02-24,0,0,Quebec
52.9399,-73.5491,2020-02-25,0,0,Quebec
52.9399,-73.5491,2020-02-26,0,0,Quebec
52.9399,-73.5491,2020-02-27,0,0,Quebec
52.9399,-73.5491,2020-02-28,1,0,Quebec
52.9399,-73.5491,2020-02-29,1,0,Quebec
52.9399,-73.5491,2020-03-01,1,0,Quebec
52.9399,-73.5491,2020-03-02,1,0,Quebec
52.9399,-73.5491,2020-03-03,1,0,Quebec
52.9399,-73.5491,2020-03-04,1,0,Quebec
52.9399,-73.5491,2020-03-05,2,0,Quebec
52.9399,-73.5491,2020-03-06,2,0,Quebec
52.9399,-73.5491,2020-03-07,3,0,Quebec
52.9399,-73.5491,2020-03-08,4,0,Quebec
52.9399,-73.5491,2020-03-09,4,0,Quebec
52.9399,-73.5491,2020-03-10,4,0,Quebec
52.9399,-73.5491,2020-03-11,8,0,Quebec
52.9399,-73.5491,2020-03-12,9,0,Quebec
52.9399,-73.5491,2020-03-13,17,0,Quebec
52.9399,-73.5491,2020-03-14,17,0,Quebec
52.9399,-73.5491,2020-03-15,24,0,Quebec
52.9399,-73.5491,2020-03-16,50,0,Quebec
52.9399,-73.5491,2020-03-17,74,0,Quebec
52.9399,-73.5491,2020-03-18,94,0,Quebec
52.9399,-73.5491,2020-03-19,121,1,Quebec
52.9399,-73.5491,2020-03-20,139,1,Quebec
52.9399,-73.5491,2020-03-21,181,5,Quebec
52.9399,-73.5491,2020-03-22,219,4,Quebec
52.9399,-73.5491,2020-03-23,628,4,Quebec
52.9399,-73.5491,2020-03-24,1013,4,Quebec
52.9399,-73.5491,2020-03-25,1342,6,Quebec
52.9399,-73.5491,2020-03-26,1632,8,Quebec
52.9399,-73.5491,2020-03-27,2024,18,Quebec
52.9399,-73.5491,2020-03-28,2498,22,Quebec
52.9399,-73.5491,2020-03-29,2840,22,Quebec
52.9399,-73.5491,2020-03-30,3430,22,Quebec
52.9399,-73.5491,2020-03-31,4162,31,Quebec
52.9399,-73.5491,2020-04-01,4611,33,Quebec
52.9399,-73.5491,2020-04-02,5518,36,Quebec
52.9399,-73.5491,2020-04-03,6101,61,Quebec
52.9399,-73.5491,2020-04-04,6101,61,Quebec
52.9399,-73.5491,2020-04-05,7944,75,Quebec
52.9399,-73.5491,2020-04-06,8580,121,Quebec
52.9399,-73.5491,2020-04-07,9340,150,Quebec
52.9399,-73.5491,2020-04-08,10031,175,Quebec
52.9399,-73.5491,2020-04-09,10912,216,Quebec
